x	y	top_z	substrate_z	normalized_height	slope1	slope4	slope8	dx4	dy4	substrate	visible
282	52	22	22	0.159420	45.000	33.946	31.615	-0.625	0.250	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
283	52	22	22	0.159420	26.565	38.329	31.615	-0.750	0.250	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
284	52	21	21	0.152174	35.264	39.981	32.760	-0.750	0.375	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
285	52	21	21	0.152174	35.264	29.206	32.760	-0.500	0.250	minecraft:stone	minecraft:stone
286	52	20	20	0.144928	48.190	24.261	29.206	-0.375	0.250	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
287	52	19	19	0.137681	35.264	27.938	32.005	-0.375	0.375	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
288	52	19	19	0.137681	35.264	27.938	33.599	-0.375	0.375	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
289	52	20	20	0.144928	26.565	32.005	32.005	-0.500	0.375	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
290	52	19	19	0.137681	35.264	27.938	26.743	-0.375	0.375	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
291	52	19	19	0.137681	35.264	29.206	29.206	-0.250	0.500	minecraft:pale_moss_block	minecraft:pale_moss_block
292	52	18	18	0.130435	45.000	27.266	32.513	-0.125	0.500	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
293	52	18	17	0.123188	26.565	29.206	34.945	-0.250	0.500	minecraft:moss_block	minecraft:short_grass
294	52	18	17	0.123188	26.565	27.266	36.870	-0.125	0.500	minecraft:moss_block	minecraft:short_grass
295	52	18	17	0.123188	48.190	21.568	37.247	-0.125	0.375	minecraft:moss_block	minecraft:short_grass
296	52	18	18	0.130435	35.264	32.513	34.945	0.125	0.625	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
297	52	18	18	0.130435	26.565	42.303	34.619	0.250	0.875	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
298	52	18	18	0.130435	45.000	43.591	34.945	0.375	0.875	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
299	52	18	18	0.130435	35.264	38.673	34.945	0.500	0.625	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
300	52	19	19	0.137681	35.264	39.981	35.474	0.375	0.750	minecraft:stone	minecraft:stone
301	52	19	19	0.137681	35.264	39.981	35.474	0.375	0.750	minecraft:stone	minecraft:stone
302	52	20	20	0.144928	48.190	39.981	32.513	0.375	0.750	minecraft:stone	minecraft:stone
303	52	21	21	0.152174	35.264	39.981	29.508	0.375	0.750	minecraft:stone	minecraft:stone
304	52	21	21	0.152174	45.000	38.329	29.508	0.250	0.750	minecraft:stone	minecraft:stone
305	52	21	21	0.152174	45.000	37.247	32.513	0.125	0.750	minecraft:stone	minecraft:stone
306	52	22	21	0.152174	26.565	32.513	33.125	-0.125	0.625	minecraft:moss_block	minecraft:short_grass
307	52	21	21	0.152174	26.565	32.005	31.615	-0.375	0.500	minecraft:moss_block	minecraft:moss_block
308	52	21	21	0.152174	35.264	32.005	29.951	-0.500	0.375	minecraft:stone	minecraft:stone
309	52	20	20	0.144928	48.190	33.946	27.938	-0.625	0.250	minecraft:stone	minecraft:stone
310	52	19	19	0.137681	48.190	37.247	32.760	-0.750	0.125	minecraft:stone	minecraft:stone
311	52	18	18	0.130435	45.000	41.473	36.187	-0.875	0.125	minecraft:stone	minecraft:stone
312	52	17	17	0.123188	45.000	45.222	33.125	-1.000	0.125	minecraft:stone	minecraft:stone
313	52	16	16	0.115942	45.000	41.473	31.615	-0.875	0.125	minecraft:stone	minecraft:stone
314	52	15	15	0.108696	45.000	45.222	34.945	-1.000	0.125	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
315	52	14	14	0.101449	45.000	45.222	39.094	-1.000	0.125	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
316	52	13	13	0.094203	26.565	37.247	39.094	-0.750	0.125	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
317	52	13	13	0.094203	48.190	27.266	39.094	-0.500	0.125	minecraft:stone	minecraft:stone
318	52	11	11	0.079710	57.688	27.266	39.094	-0.500	0.125	minecraft:pale_oak_wood[axis=y]	minecraft:pale_oak_wood[axis=y]
319	52	10	10	0.072464	26.565	32.005	38.065	-0.625	0.000	minecraft:moss_block	minecraft:moss_block
320	52	11	11	0.079710	45.000	27.266	36.087	-0.500	-0.125	minecraft:moss_block	minecraft:moss_block
321	52	12	12	0.086957	0.000	33.946	34.060	-0.625	-0.250	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
322	52	11	11	0.079710	56.310	27.266	32.005	-0.500	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
323	52	9	9	0.065217	48.190	20.556	32.005	-0.375	0.000	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
324	52	9	9	0.065217	26.565	26.565	32.005	-0.500	0.000	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
325	52	8	8	0.057971	45.000	32.513	32.005	-0.625	0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
326	52	7	7	0.050725	35.264	26.565	26.019	-0.500	0.000	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
327	52	7	7	0.050725	0.000	24.261	26.019	-0.375	0.250	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
328	52	7	7	0.050725	26.565	32.005	26.743	-0.500	0.375	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
329	52	7	7	0.050725	45.000	27.938	30.665	-0.375	0.375	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
330	52	7	7	0.050725	26.565	24.261	31.615	-0.250	0.375	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
331	52	6	6	0.043478	45.000	20.556	28.264	-0.375	0.000	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
332	52	5	5	0.036232	35.264	21.568	28.264	-0.375	0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
333	52	5	5	0.036232	0.000	32.005	26.019	-0.500	0.375	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
334	52	5	5	0.036232	35.264	33.946	24.261	-0.625	0.250	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
335	52	4	4	0.028986	35.264	32.005	26.019	-0.500	0.375	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
336	52	4	4	0.028986	35.264	32.005	26.019	-0.375	0.500	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
337	52	3	3	0.021739	48.190	36.087	28.264	-0.375	0.625	minecraft:cyan_terracotta	minecraft:cyan_terracotta
338	52	2	2	0.014493	35.264	38.673	27.938	-0.500	0.625	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
339	52	2	2	0.014493	56.310	36.087	26.019	-0.375	0.625	minecraft:moss_block	minecraft:moss_block
340	52	2	2	0.014493	45.000	29.206	24.261	-0.250	0.500	minecraft:moss_block	minecraft:moss_block
341	52	2	2	0.014493	48.190	27.266	21.811	-0.125	0.500	minecraft:moss_block	minecraft:moss_block
342	52	1	1	0.007246	35.264	27.266	21.811	-0.125	0.500	minecraft:moss_block	minecraft:moss_block
343	52	1	1	0.007246	35.264	27.266	17.354	-0.125	0.500	minecraft:moss_block	minecraft:moss_block
344	52	2	2	0.014493	35.264	15.616	18.602	-0.125	0.250	minecraft:moss_block	minecraft:moss_block
345	52	2	2	0.014493	48.190	15.616	11.180	-0.125	0.250	minecraft:moss_block	minecraft:moss_block
346	52	1	1	0.007246	48.190	26.565	14.450	0.000	0.500	minecraft:moss_block	minecraft:moss_block
347	52	1	1	0.007246	45.000	20.556	11.180	0.000	0.375	minecraft:moss_block	minecraft:moss_block
348	52	1	1	0.007246	45.000	21.568	14.450	-0.125	0.375	minecraft:moss_block	minecraft:moss_block
349	52	1	1	0.007246	45.000	15.616	14.450	-0.125	0.250	minecraft:moss_block	minecraft:moss_block
0	53	74	74	0.536232	26.565	24.261	11.180	-0.250	0.375	minecraft:snow_block	minecraft:snow_block
1	53	74	74	0.536232	35.264	24.261	11.180	-0.250	0.375	minecraft:snow_block	minecraft:snow_block
2	53	73	73	0.528986	48.190	15.616	7.956	-0.125	0.250	minecraft:snow_block	minecraft:snow_block
3	53	72	72	0.521739	35.264	7.125	5.051	-0.125	0.000	minecraft:snow_block	minecraft:snow_block
4	53	72	72	0.521739	0.000	20.556	5.051	-0.375	0.000	minecraft:snow_block	minecraft:snow_block
5	53	72	72	0.521739	0.000	21.568	5.051	-0.375	-0.125	minecraft:snow_block	minecraft:snow_block
6	53	72	72	0.521739	26.565	15.616	10.025	-0.250	-0.125	minecraft:snow_block	minecraft:snow_block
7	53	71	71	0.514493	26.565	10.025	11.180	-0.125	-0.125	minecraft:snow_block	minecraft:snow_block
8	53	71	71	0.514493	0.000	10.025	19.471	-0.125	-0.125	minecraft:snow_block	minecraft:snow_block
9	53	71	71	0.514493	0.000	15.616	24.261	-0.125	-0.250	minecraft:snow_block	minecraft:snow_block
10	53	71	71	0.514493	0.000	19.471	31.615	-0.250	-0.250	minecraft:snow_block	minecraft:snow_block
11	53	71	71	0.514493	26.565	27.266	33.946	-0.125	-0.500	minecraft:snow_block	minecraft:snow_block
12	53	71	71	0.514493	26.565	32.513	37.060	-0.125	-0.625	minecraft:snow_block	minecraft:snow_block
13	53	71	71	0.514493	35.264	37.247	39.981	-0.125	-0.750	minecraft:snow_block	minecraft:snow_block
14	53	70	70	0.507246	35.264	42.303	43.652	-0.250	-0.875	minecraft:snow_block	minecraft:snow_block
15	53	70	70	0.507246	26.565	39.981	44.371	-0.375	-0.750	minecraft:snow_block	minecraft:snow_block
16	53	70	70	0.507246	26.565	45.222	45.222	-0.500	-0.875	minecraft:snow_block	minecraft:snow_block
17	53	70	70	0.507246	35.264	47.078	48.410	-0.625	-0.875	minecraft:snow_block	minecraft:snow_block
18	53	69	69	0.500000	54.736	51.340	64.061	-0.750	-1.000	minecraft:snow_block	minecraft:snow_block
19	53	68	68	0.492754	54.736	51.340	63.925	-0.750	-1.000	minecraft:snow_block	minecraft:snow_block
20	53	67	67	0.485507	54.736	53.036	64.799	-0.875	-1.000	minecraft:snow_block	minecraft:snow_block
21	53	66	66	0.478261	64.761	56.401	64.884	-1.125	-1.000	minecraft:snow_block	minecraft:snow_block
22	53	64	64	0.463768	48.190	56.401	63.754	-1.125	-1.000	minecraft:snow_block	minecraft:snow_block
23	53	64	64	0.463768	35.264	58.007	62.404	-1.250	-1.000	minecraft:snow_block	minecraft:snow_block
24	53	63	63	0.456522	57.688	73.398	61.714	-1.500	-3.000	minecraft:snow_block	minecraft:snow_block
25	53	61	61	0.442029	60.983	73.153	63.579	-1.625	-2.875	minecraft:snow_block	minecraft:snow_block
26	53	60	60	0.434783	64.761	71.698	62.111	-1.500	-2.625	minecraft:snow_block	minecraft:snow_block
27	53	58	58	0.420290	72.654	68.049	60.016	-1.625	-1.875	minecraft:stone	minecraft:stone
28	53	55	55	0.398551	71.068	65.668	59.638	-1.625	-1.500	minecraft:stone	minecraft:stone
29	53	53	53	0.384058	60.983	67.922	58.636	-2.125	-1.250	minecraft:snow_block	minecraft:snow_block
30	53	52	52	0.376812	54.736	66.453	56.356	-2.000	-1.125	minecraft:snow_block	minecraft:snow_block
31	53	51	51	0.369565	48.190	64.206	56.055	-1.875	-0.875	minecraft:snow_block	minecraft:snow_block
32	53	50	50	0.362319	74.207	60.128	54.415	-1.625	-0.625	minecraft:stone	minecraft:stone
33	53	44	44	0.318841	71.565	56.401	51.375	-1.500	-0.125	minecraft:cyan_terracotta	minecraft:cyan_terracotta
34	53	44	44	0.318841	26.565	54.085	49.899	-1.375	-0.125	minecraft:pale_moss_block	minecraft:pale_moss_block
35	53	43	43	0.311594	48.190	51.340	46.736	-1.250	0.000	minecraft:pale_moss_block	minecraft:pale_moss_block
36	53	42	42	0.304348	45.000	48.541	41.473	-1.125	0.125	minecraft:cyan_terracotta	minecraft:cyan_terracotta
37	53	41	41	0.297101	35.264	21.568	39.177	-0.375	0.125	minecraft:cyan_terracotta	minecraft:cyan_terracotta
38	53	41	41	0.297101	0.000	21.568	36.965	-0.375	0.125	minecraft:cyan_terracotta	minecraft:cyan_terracotta
39	53	41	41	0.297101	0.000	14.036	34.945	-0.250	0.000	minecraft:pale_moss_block	minecraft:pale_moss_block
40	53	41	41	0.297101	45.000	7.125	32.513	-0.125	0.000	minecraft:pale_moss_block	minecraft:pale_moss_block
41	53	43	41	0.297101	26.565	7.125	21.811	-0.125	0.000	minecraft:moss_block	minecraft:pink_petals[facing=north, flower_amount=1]
42	53	42	41	0.297101	26.565	10.025	24.261	-0.125	0.125	minecraft:moss_block	minecraft:short_grass
43	53	42	41	0.297101	26.565	10.025	21.811	-0.125	0.125	minecraft:moss_block	minecraft:short_grass
44	53	42	41	0.297101	35.264	7.125	19.471	-0.125	0.000	minecraft:moss_block	minecraft:short_grass
45	53	41	40	0.289855	35.264	14.036	15.616	-0.250	0.000	minecraft:moss_block	minecraft:short_grass
46	53	42	40	0.289855	26.565	20.556	17.676	-0.375	0.000	minecraft:moss_block	minecraft:tall_grass[half=upper]
47	53	41	40	0.289855	45.000	20.556	17.354	-0.375	0.000	minecraft:moss_block	minecraft:short_grass
48	53	40	40	0.289855	35.264	21.568	23.629	-0.375	0.125	minecraft:stone	minecraft:stone
49	53	39	39	0.282609	48.190	15.616	14.036	-0.125	0.250	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
50	53	38	38	0.275362	35.264	20.556	23.843	0.000	0.375	minecraft:dirt	minecraft:dirt
51	53	38	38	0.275362	26.565	15.616	17.354	0.125	0.250	minecraft:mud	minecraft:mud
52	53	38	38	0.275362	35.264	27.266	23.843	0.125	0.500	minecraft:mud	minecraft:mud
53	53	39	39	0.282609	54.736	24.261	27.266	0.250	0.375	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
54	53	40	40	0.289855	45.000	24.261	29.508	0.250	0.375	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
55	53	41	41	0.297101	35.264	36.087	29.951	0.375	0.625	minecraft:stone	minecraft:stone
56	53	41	41	0.297101	45.000	38.673	29.951	0.500	0.625	minecraft:stone	minecraft:stone
57	53	41	41	0.297101	35.264	43.591	35.474	0.375	0.875	minecraft:stone	minecraft:stone
58	53	40	40	0.289855	45.000	41.473	36.187	0.125	0.875	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
59	53	41	41	0.297101	60.983	41.473	33.946	0.125	0.875	minecraft:stone	minecraft:stone
60	53	42	42	0.304348	57.688	37.247	31.615	0.125	0.750	minecraft:stone	minecraft:stone
61	53	42	42	0.304348	57.688	32.513	24.261	0.125	0.625	minecraft:stone	minecraft:stone
62	53	41	41	0.297101	26.565	33.946	22.746	0.250	0.625	minecraft:cyan_terracotta	minecraft:cyan_terracotta
63	53	42	42	0.304348	48.190	27.266	24.466	0.125	0.500	minecraft:pale_moss_block	minecraft:pale_moss_block
64	53	42	42	0.304348	45.000	26.565	24.466	0.000	0.500	minecraft:pale_moss_block	minecraft:pale_moss_block
65	53	42	42	0.304348	26.565	27.266	28.102	0.125	0.500	minecraft:pale_moss_block	minecraft:pale_moss_block
66	53	42	42	0.304348	26.565	24.261	26.743	0.250	0.375	minecraft:pale_moss_block	minecraft:pale_moss_block
67	53	42	42	0.304348	26.565	21.568	25.454	0.125	0.375	minecraft:pale_moss_block	minecraft:pale_moss_block
68	53	42	42	0.304348	35.264	21.568	24.466	0.125	0.375	minecraft:pale_moss_block	minecraft:pale_moss_block
69	53	43	43	0.311594	35.264	33.946	24.466	0.250	0.625	minecraft:stone	minecraft:stone
70	53	43	43	0.311594	26.565	29.206	22.746	0.250	0.500	minecraft:stone	minecraft:stone
71	53	43	43	0.311594	26.565	29.206	25.454	0.250	0.500	minecraft:stone	minecraft:stone
72	53	43	43	0.311594	35.264	24.261	24.261	0.250	0.375	minecraft:pale_moss_block	minecraft:pale_moss_block
73	53	44	44	0.318841	35.264	21.568	29.206	0.125	0.375	minecraft:mud	minecraft:mud
74	53	44	44	0.318841	26.565	21.568	26.743	0.125	0.375	minecraft:pale_moss_block	minecraft:pale_moss_block
75	53	44	44	0.318841	0.000	19.471	28.264	0.250	0.250	minecraft:stone	minecraft:stone
76	53	44	44	0.318841	0.000	21.568	26.019	0.375	0.125	minecraft:stone	minecraft:stone
77	53	44	44	0.318841	0.000	19.471	29.951	0.250	0.250	minecraft:stone	minecraft:stone
78	53	44	44	0.318841	35.264	19.471	35.264	0.250	0.250	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
79	53	45	45	0.326087	45.000	27.938	38.502	0.375	0.375	minecraft:stone	minecraft:stone
80	53	46	46	0.333333	35.264	32.005	36.965	0.375	0.500	minecraft:stone	minecraft:stone
81	53	46	46	0.333333	45.000	41.473	33.599	0.625	0.625	minecraft:stone	minecraft:stone
82	53	46	46	0.333333	35.264	49.051	31.746	0.875	0.750	minecraft:stone	minecraft:stone
83	53	47	47	0.340580	35.264	45.222	23.843	0.875	0.500	minecraft:stone	minecraft:stone
84	53	47	47	0.340580	45.000	37.247	18.602	0.750	0.125	minecraft:stone	minecraft:stone
85	53	49	49	0.355072	64.123	32.513	21.568	0.625	0.125	minecraft:mud	minecraft:mud
86	53	51	51	0.369565	57.688	32.005	25.454	0.625	0.000	minecraft:pale_moss_block	minecraft:pale_moss_block
87	53	52	52	0.376812	35.264	19.471	33.946	0.250	0.250	minecraft:pale_moss_block	minecraft:pale_moss_block
88	53	52	52	0.376812	35.264	32.513	39.981	-0.125	0.625	minecraft:pale_moss_block	minecraft:pale_moss_block
89	53	51	51	0.369565	35.264	53.036	48.410	-0.875	1.000	minecraft:stone	minecraft:stone
90	53	51	51	0.369565	60.983	61.714	51.685	-1.250	1.375	minecraft:pale_moss_block	minecraft:pale_moss_block
91	53	49	49	0.355072	71.068	66.728	52.944	-1.375	1.875	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
92	53	46	46	0.333333	76.068	68.199	53.774	-1.500	2.000	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
93	53	42	42	0.304348	72.654	65.804	55.648	-1.375	1.750	minecraft:smooth_basalt	minecraft:smooth_basalt
94	53	41	41	0.297101	48.190	65.668	56.492	-1.500	1.625	minecraft:smooth_basalt	minecraft:smooth_basalt
95	53	41	41	0.297101	35.264	59.263	58.336	-1.125	1.250	minecraft:smooth_basalt	minecraft:smooth_basalt
96	53	40	40	0.289855	48.190	47.078	57.628	-0.625	0.875	minecraft:pale_oak_wood[axis=y]	minecraft:pale_oak_wood[axis=y]
97	53	40	40	0.289855	35.264	41.473	54.223	-0.125	0.875	minecraft:pale_moss_block	minecraft:pale_moss_block
98	53	39	39	0.282609	45.000	41.186	51.129	0.000	0.875	minecraft:cyan_terracotta	minecraft:cyan_terracotta
99	53	40	40	0.289855	48.190	41.473	48.056	-0.125	0.875	minecraft:cyan_terracotta	minecraft:cyan_terracotta
100	53	41	41	0.297101	35.264	45.868	47.552	-0.250	1.000	minecraft:pale_moss_block	minecraft:pale_moss_block
101	53	41	41	0.297101	45.000	49.051	49.421	-0.250	1.125	minecraft:pale_moss_block	minecraft:pale_moss_block
102	53	41	41	0.297101	35.264	41.473	50.246	-0.125	0.875	minecraft:pale_moss_block	minecraft:pale_moss_block
103	53	40	40	0.289855	57.688	29.206	46.932	-0.250	0.500	minecraft:pale_moss_block	minecraft:pale_moss_block
104	53	38	38	0.275362	45.000	32.005	43.152	-0.500	0.375	minecraft:cyan_terracotta	minecraft:cyan_terracotta
105	53	38	38	0.275362	26.565	38.673	41.186	-0.500	0.625	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
106	53	38	38	0.275362	45.000	39.981	36.965	-0.375	0.750	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
107	53	38	38	0.275362	48.190	48.541	39.094	-0.125	1.125	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
108	53	37	37	0.268116	48.190	45.868	36.870	0.250	1.000	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
109	53	37	37	0.268116	48.190	38.329	29.508	0.250	0.750	minecraft:basalt[axis=y]	minecraft:basalt[axis=y]
110	53	38	38	0.275362	48.190	29.206	29.508	0.250	0.500	minecraft:pale_moss_block	minecraft:pale_moss_block
111	53	39	39	0.282609	48.190	33.946	28.102	0.250	0.625	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
112	53	40	40	0.289855	35.264	38.673	32.005	0.500	0.625	minecraft:pale_moss_block	minecraft:pale_moss_block
113	53	40	40	0.289855	45.000	41.473	36.965	0.625	0.625	minecraft:pale_moss_block	minecraft:pale_moss_block
114	53	40	40	0.289855	26.565	42.031	38.065	0.500	0.750	minecraft:tuff	minecraft:tuff
115	53	40	40	0.289855	35.264	38.673	41.040	0.500	0.625	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
116	53	41	41	0.297101	48.190	35.264	44.660	0.500	0.500	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
117	53	42	42	0.304348	35.264	42.303	45.495	0.875	0.250	minecraft:tuff	minecraft:tuff
118	53	42	42	0.304348	35.264	48.541	45.495	1.125	0.125	minecraft:tuff	minecraft:tuff
119	53	43	43	0.311594	48.190	53.973	45.868	1.375	0.000	minecraft:tuff	minecraft:tuff
120	53	44	44	0.318841	64.123	54.085	45.868	1.375	-0.125	minecraft:tuff	minecraft:tuff
121	53	47	47	0.340580	68.583	54.085	47.505	1.375	-0.125	minecraft:tuff	minecraft:tuff
122	53	49	49	0.355072	64.123	56.310	47.505	1.500	0.000	minecraft:tuff	minecraft:tuff
123	53	51	51	0.369565	56.310	56.310	47.920	1.500	0.000	minecraft:tuff	minecraft:tuff
124	53	52	52	0.376812	48.190	56.671	47.505	1.500	0.250	minecraft:pale_moss_block	minecraft:pale_moss_block
125	53	53	53	0.384058	48.190	52.538	45.222	1.250	0.375	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
126	53	54	54	0.391304	48.190	49.702	44.312	1.000	0.625	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
127	53	55	55	0.398551	54.736	44.312	41.473	0.750	0.625	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
128	53	56	56	0.405797	48.190	38.673	38.673	0.625	0.500	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
129	53	57	57	0.413043	35.264	32.005	31.615	0.375	0.500	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
130	53	57	57	0.413043	26.565	26.565	32.134	0.000	0.500	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
131	53	57	57	0.413043	26.565	29.206	34.945	-0.250	0.500	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
132	53	57	57	0.413043	48.190	42.031	47.174	-0.500	0.750	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
133	53	56	56	0.405797	60.983	51.340	45.056	-0.750	1.000	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
134	53	54	54	0.391304	60.983	53.036	45.000	-0.875	1.000	minecraft:cyan_terracotta	minecraft:cyan_terracotta
135	53	53	53	0.384058	48.190	53.036	43.216	-1.000	0.875	minecraft:cyan_terracotta	minecraft:cyan_terracotta
136	53	52	52	0.376812	48.190	54.736	43.152	-1.000	1.000	minecraft:cyan_terracotta	minecraft:cyan_terracotta
137	53	51	51	0.369565	54.736	48.190	45.056	-0.500	1.000	minecraft:cyan_terracotta	minecraft:cyan_terracotta
138	53	50	50	0.362319	54.736	45.000	45.222	0.000	1.000	minecraft:blackstone	minecraft:blackstone
139	53	49	49	0.355072	57.688	46.883	49.421	0.375	1.000	minecraft:mud	minecraft:mud
140	53	49	49	0.355072	64.761	50.914	51.685	0.500	1.125	minecraft:mud	minecraft:mud
141	53	52	52	0.376812	71.068	54.415	50.360	0.625	1.250	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
142	53	54	54	0.391304	70.529	56.492	49.051	0.625	1.375	minecraft:pale_moss_block	minecraft:pale_moss_block
143	53	56	56	0.405797	69.625	54.945	48.541	0.375	1.375	minecraft:pale_moss_block	minecraft:pale_moss_block
144	53	56	56	0.405797	68.199	54.085	46.736	0.125	1.375	minecraft:cyan_terracotta	minecraft:cyan_terracotta
145	53	56	56	0.405797	68.583	54.945	45.222	-0.375	1.375	minecraft:cyan_terracotta	minecraft:cyan_terracotta
146	53	55	55	0.398551	72.654	53.396	42.303	-0.500	1.250	minecraft:cyan_terracotta	minecraft:cyan_terracotta
147	53	52	52	0.376812	74.207	52.152	37.060	-0.625	1.125	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
148	53	50	50	0.362319	68.199	48.190	28.264	-0.500	1.000	minecraft:pale_oak_wood[axis=y]	minecraft:pale_oak_wood[axis=y]
149	53	49	49	0.355072	26.565	27.938	25.454	-0.375	0.375	minecraft:mud	minecraft:mud
150	53	50	50	0.362319	45.000	21.568	31.615	-0.125	0.375	minecraft:mud	minecraft:mud
151	53	51	51	0.369565	45.000	19.471	31.615	0.250	0.250	minecraft:pale_oak_wood[axis=y]	minecraft:pale_oak_wood[axis=y]
152	53	52	52	0.376812	45.000	32.005	34.945	0.500	0.375	minecraft:pale_oak_wood[axis=y]	minecraft:pale_oak_wood[axis=y]
153	53	53	53	0.384058	45.000	42.031	30.525	0.750	0.500	minecraft:stone	minecraft:stone
154	53	54	54	0.391304	35.264	49.702	27.938	1.000	0.625	minecraft:stone	minecraft:stone
155	53	54	54	0.391304	45.000	50.914	34.945	1.125	0.500	minecraft:stone	minecraft:stone
156	53	54	54	0.391304	35.264	49.051	38.329	1.125	0.250	minecraft:pale_oak_wood[axis=y]	minecraft:pale_oak_wood[axis=y]
157	53	55	55	0.398551	64.123	45.222	41.824	1.000	0.125	minecraft:pale_oak_wood[axis=y]	minecraft:pale_oak_wood[axis=y]
158	53	58	58	0.420290	68.199	41.186	38.329	0.875	0.000	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
159	53	60	60	0.434783	57.688	46.883	36.087	1.000	0.375	minecraft:stone	minecraft:stone
160	53	61	61	0.442029	35.264	49.702	32.005	1.000	0.625	minecraft:stone	minecraft:stone
161	53	61	61	0.442029	45.000	49.702	29.951	1.000	0.625	minecraft:stone	minecraft:stone
162	53	61	61	0.442029	35.264	35.264	26.743	0.500	0.500	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
163	53	62	62	0.449275	35.264	27.266	27.266	0.125	0.500	minecraft:stone	minecraft:stone
164	53	62	62	0.449275	35.264	32.513	26.743	-0.125	0.625	minecraft:stone	minecraft:stone
165	53	63	63	0.456522	26.565	33.946	29.951	-0.250	0.625	minecraft:pale_moss_block	minecraft:pale_moss_block
166	53	62	62	0.449275	54.736	39.981	36.087	-0.375	0.750	minecraft:pale_moss_block	minecraft:pale_moss_block
167	53	61	61	0.442029	54.736	49.051	43.152	-0.750	0.875	minecraft:pale_moss_block	minecraft:pale_moss_block
168	53	60	60	0.434783	54.736	51.058	47.078	-0.875	0.875	minecraft:cyan_terracotta	minecraft:cyan_terracotta
