population	height_band_8	slope_band_0_10_25_40_55_90	state	count
independent_random	6	2	minecraft:snow[layers=2]	40
independent_random	6	2	minecraft:snow[layers=3]	10
independent_random	6	2	minecraft:stone	477
independent_random	6	2	minecraft:tuff	2
independent_random	6	3	minecraft:acacia_wood{axis=y}	312
independent_random	6	3	minecraft:andesite	30
independent_random	6	3	minecraft:basalt{axis=y}	50
independent_random	6	3	minecraft:black_wool	2
independent_random	6	3	minecraft:blackstone	13
independent_random	6	3	minecraft:cobblestone	389
independent_random	6	3	minecraft:cyan_terracotta	189
independent_random	6	3	minecraft:diamond_block	8
independent_random	6	3	minecraft:dirt	7
independent_random	6	3	minecraft:dripstone_block	2
independent_random	6	3	minecraft:granite	2
independent_random	6	3	minecraft:grass_block{snowy=false}	416
independent_random	6	3	minecraft:grass_block{snowy=true}	1
independent_random	6	3	minecraft:gravel	2
independent_random	6	3	minecraft:gray_wool	5
independent_random	6	3	minecraft:iron_ore	1
independent_random	6	3	minecraft:light_gray_terracotta	1
independent_random	6	3	minecraft:light_gray_wool	26
independent_random	6	3	minecraft:moss_block	286
independent_random	6	3	minecraft:mud	131
independent_random	6	3	minecraft:pale_moss_block	455
independent_random	6	3	minecraft:pale_oak_wood{axis=y}	66
independent_random	6	3	minecraft:smooth_basalt	38
independent_random	6	3	minecraft:snow[layers=1]	37
independent_random	6	3	minecraft:snow[layers=2]	10
independent_random	6	3	minecraft:snow[layers=3]	3
independent_random	6	3	minecraft:snow[layers=4]	1
independent_random	6	3	minecraft:spruce_log{axis=y}	2
independent_random	6	3	minecraft:stone	675
independent_random	6	3	minecraft:tuff	9
independent_random	6	4	minecraft:acacia_wood{axis=y}	46
independent_random	6	4	minecraft:andesite	13
independent_random	6	4	minecraft:basalt{axis=y}	13
independent_random	6	4	minecraft:blackstone	4
independent_random	6	4	minecraft:cobblestone	78
independent_random	6	4	minecraft:cyan_terracotta	45
independent_random	6	4	minecraft:diamond_block	2
independent_random	6	4	minecraft:dirt	1
independent_random	6	4	minecraft:grass_block{snowy=false}	73
independent_random	6	4	minecraft:gravel	1
independent_random	6	4	minecraft:gray_wool	2
independent_random	6	4	minecraft:light_gray_terracotta	1
independent_random	6	4	minecraft:light_gray_wool	8
independent_random	6	4	minecraft:moss_block	43
independent_random	6	4	minecraft:mud	30
independent_random	6	4	minecraft:pale_moss_block	69
independent_random	6	4	minecraft:pale_oak_wood{axis=y}	11
independent_random	6	4	minecraft:smooth_basalt	8
independent_random	6	4	minecraft:snow[layers=1]	1
independent_random	6	4	minecraft:stone	126
independent_random	7	0	minecraft:acacia_wood{axis=y}	15
independent_random	7	0	minecraft:acacia_wood{axis=z}	1
independent_random	7	0	minecraft:andesite	4
independent_random	7	0	minecraft:basalt{axis=y}	5
independent_random	7	0	minecraft:black_wool	1
independent_random	7	0	minecraft:cobblestone	7
independent_random	7	0	minecraft:cyan_terracotta	10
independent_random	7	0	minecraft:diamond_block	1
independent_random	7	0	minecraft:dirt	1
independent_random	7	0	minecraft:grass_block{snowy=false}	34
independent_random	7	0	minecraft:gray_wool	1
independent_random	7	0	minecraft:light_gray_wool	2
independent_random	7	0	minecraft:moss_block	18
independent_random	7	0	minecraft:mud	10
independent_random	7	0	minecraft:pale_moss_block	33
independent_random	7	0	minecraft:pale_oak_wood{axis=y}	2
independent_random	7	0	minecraft:snow[layers=1]	19
independent_random	7	0	minecraft:snow[layers=2]	7
independent_random	7	0	minecraft:snow[layers=3]	5
independent_random	7	0	minecraft:stone	39
independent_random	7	1	minecraft:acacia_wood{axis=y}	90
independent_random	7	1	minecraft:andesite	10
independent_random	7	1	minecraft:basalt{axis=y}	23
independent_random	7	1	minecraft:black_wool	1
independent_random	7	1	minecraft:blackstone	7
independent_random	7	1	minecraft:coal_ore	1
independent_random	7	1	minecraft:cobblestone	54
independent_random	7	1	minecraft:cyan_terracotta	64
independent_random	7	1	minecraft:diamond_block	3
independent_random	7	1	minecraft:dirt	3
independent_random	7	1	minecraft:grass_block{snowy=false}	134
independent_random	7	1	minecraft:gray_wool	1
independent_random	7	1	minecraft:light_gray_terracotta	1
independent_random	7	1	minecraft:light_gray_wool	9
independent_random	7	1	minecraft:moss_block	86
independent_random	7	1	minecraft:mud	43
independent_random	7	1	minecraft:pale_moss_block	120
independent_random	7	1	minecraft:pale_oak_wood{axis=y}	29
independent_random	7	1	minecraft:smooth_basalt	17
independent_random	7	1	minecraft:snow[layers=1]	79
independent_random	7	1	minecraft:snow[layers=2]	27
independent_random	7	1	minecraft:snow[layers=3]	9
independent_random	7	1	minecraft:stone	200
independent_random	7	1	minecraft:tuff	6
independent_random	7	2	minecraft:acacia_wood{axis=y}	134
independent_random	7	2	minecraft:andesite	14
independent_random	7	2	minecraft:basalt{axis=y}	22
independent_random	7	2	minecraft:black_wool	1
independent_random	7	2	minecraft:blackstone	6
independent_random	7	2	minecraft:coarse_dirt	1
independent_random	7	2	minecraft:cobblestone	140
independent_random	7	2	minecraft:cyan_terracotta	78
independent_random	7	2	minecraft:diamond_block	5
independent_random	7	2	minecraft:dirt	4
independent_random	7	2	minecraft:dripstone_block	1
independent_random	7	2	minecraft:grass_block{snowy=false}	169
independent_random	7	2	minecraft:gray_wool	4
independent_random	7	2	minecraft:light_gray_wool	15
independent_random	7	2	minecraft:moss_block	116
independent_random	7	2	minecraft:mud	63
independent_random	7	2	minecraft:pale_moss_block	175
independent_random	7	2	minecraft:pale_oak_wood{axis=y}	28
independent_random	7	2	minecraft:smooth_basalt	15
independent_random	7	2	minecraft:snow[layers=1]	58
independent_random	7	2	minecraft:snow[layers=2]	17
independent_random	7	2	minecraft:snow[layers=3]	6
independent_random	7	2	minecraft:snow[layers=4]	3
independent_random	7	2	minecraft:stone	270
independent_random	7	2	minecraft:tuff	4
independent_random	7	3	minecraft:acacia_wood{axis=y}	145
independent_random	7	3	minecraft:andesite	19
independent_random	7	3	minecraft:basalt{axis=y}	23
independent_random	7	3	minecraft:black_wool	3
independent_random	7	3	minecraft:blackstone	9
independent_random	7	3	minecraft:cobblestone	162
independent_random	7	3	minecraft:cyan_terracotta	83
independent_random	7	3	minecraft:diamond_block	5
independent_random	7	3	minecraft:dirt	3
independent_random	7	3	minecraft:dripstone_block	1
independent_random	7	3	minecraft:grass_block{snowy=false}	207
independent_random	7	3	minecraft:gray_wool	5
independent_random	7	3	minecraft:light_gray_wool	14
independent_random	7	3	minecraft:moss_block	97
independent_random	7	3	minecraft:mud	66
independent_random	7	3	minecraft:pale_moss_block	203
independent_random	7	3	minecraft:pale_oak_wood{axis=y}	22
independent_random	7	3	minecraft:smooth_basalt	15
independent_random	7	3	minecraft:snow[layers=1]	28
independent_random	7	3	minecraft:snow[layers=2]	9
independent_random	7	3	minecraft:stone	324
independent_random	7	3	minecraft:tuff	1
independent_random	7	4	minecraft:acacia_wood{axis=y}	25
independent_random	7	4	minecraft:andesite	2
independent_random	7	4	minecraft:basalt{axis=y}	4
independent_random	7	4	minecraft:blackstone	1
independent_random	7	4	minecraft:cobblestone	34
independent_random	7	4	minecraft:cyan_terracotta	12
independent_random	7	4	minecraft:diamond_block	1
independent_random	7	4	minecraft:grass_block{snowy=false}	41
independent_random	7	4	minecraft:light_gray_wool	1
independent_random	7	4	minecraft:moss_block	17
independent_random	7	4	minecraft:mud	12
independent_random	7	4	minecraft:pale_moss_block	31
independent_random	7	4	minecraft:pale_oak_wood{axis=y}	3
independent_random	7	4	minecraft:smooth_basalt	2
independent_random	7	4	minecraft:stone	46
