population	height_band_8	slope_band_0_10_25_40_55_90	state	count
actual	0	1	minecraft:stone	131
actual	0	1	minecraft:tuff	5
actual	0	2	minecraft:acacia_wood{axis=y}	330
actual	0	2	minecraft:andesite	12
actual	0	2	minecraft:basalt{axis=y}	130
actual	0	2	minecraft:blackstone	21
actual	0	2	minecraft:cobblestone	120
actual	0	2	minecraft:cyan_terracotta	327
actual	0	2	minecraft:diamond_block	125
actual	0	2	minecraft:dirt	47
actual	0	2	minecraft:grass_block{snowy=false}	3826
actual	0	2	minecraft:light_gray_wool	39
actual	0	2	minecraft:moss_block	2431
actual	0	2	minecraft:mud	290
actual	0	2	minecraft:pale_moss_block	636
actual	0	2	minecraft:pale_oak_wood{axis=y}	132
actual	0	2	minecraft:smooth_basalt	92
actual	0	2	minecraft:stone	595
actual	0	2	minecraft:tuff	18
actual	0	3	minecraft:acacia_wood{axis=y}	337
actual	0	3	minecraft:andesite	6
actual	0	3	minecraft:basalt{axis=y}	109
actual	0	3	minecraft:black_wool	1
actual	0	3	minecraft:blackstone	37
actual	0	3	minecraft:cobblestone	175
actual	0	3	minecraft:cyan_terracotta	448
actual	0	3	minecraft:diamond_block	56
actual	0	3	minecraft:dirt	25
actual	0	3	minecraft:grass_block{snowy=false}	1026
actual	0	3	minecraft:light_gray_wool	64
actual	0	3	minecraft:moss_block	1063
actual	0	3	minecraft:mud	343
actual	0	3	minecraft:netherrack	4
actual	0	3	minecraft:pale_moss_block	805
actual	0	3	minecraft:pale_oak_wood{axis=y}	84
actual	0	3	minecraft:smooth_basalt	79
actual	0	3	minecraft:stone	620
actual	0	3	minecraft:tuff	5
actual	0	4	minecraft:acacia_wood{axis=y}	101
actual	0	4	minecraft:basalt{axis=y}	61
actual	0	4	minecraft:blackstone	26
actual	0	4	minecraft:cobblestone	38
actual	0	4	minecraft:cyan_terracotta	188
actual	0	4	minecraft:diamond_block	18
actual	0	4	minecraft:dirt	5
actual	0	4	minecraft:grass_block{snowy=false}	256
actual	0	4	minecraft:light_gray_wool	5
actual	0	4	minecraft:moss_block	199
actual	0	4	minecraft:mud	130
actual	0	4	minecraft:pale_moss_block	176
actual	0	4	minecraft:pale_oak_wood{axis=y}	44
actual	0	4	minecraft:smooth_basalt	28
actual	0	4	minecraft:stone	159
actual	1	0	minecraft:acacia_wood{axis=y}	7
actual	1	0	minecraft:basalt{axis=y}	1
actual	1	0	minecraft:blackstone	1
actual	1	0	minecraft:cobblestone	2
actual	1	0	minecraft:cyan_terracotta	4
actual	1	0	minecraft:diamond_block	2
actual	1	0	minecraft:dirt	7
actual	1	0	minecraft:grass_block{snowy=false}	684
actual	1	0	minecraft:light_gray_wool	1
actual	1	0	minecraft:moss_block	85
actual	1	0	minecraft:mud	3
actual	1	0	minecraft:pale_moss_block	11
actual	1	0	minecraft:pale_oak_wood{axis=y}	3
actual	1	0	minecraft:smooth_basalt	3
actual	1	0	minecraft:stone	17
actual	1	1	minecraft:acacia_wood{axis=y}	72
actual	1	1	minecraft:andesite	26
actual	1	1	minecraft:basalt{axis=y}	12
actual	1	1	minecraft:black_wool	2
actual	1	1	minecraft:blackstone	11
actual	1	1	minecraft:cobblestone	38
actual	1	1	minecraft:cyan_terracotta	70
actual	1	1	minecraft:diamond_block	11
actual	1	1	minecraft:dirt	6
actual	1	1	minecraft:grass_block{snowy=false}	1164
actual	1	1	minecraft:gray_wool	3
actual	1	1	minecraft:light_gray_wool	19
actual	1	1	minecraft:moss_block	550
actual	1	1	minecraft:mud	51
actual	1	1	minecraft:pale_moss_block	185
actual	1	1	minecraft:pale_oak_wood{axis=y}	34
actual	1	1	minecraft:smooth_basalt	12
actual	1	1	minecraft:stone	183
actual	1	1	minecraft:tuff	5
actual	1	2	minecraft:acacia_wood{axis=y}	477
actual	1	2	minecraft:andesite	96
actual	1	2	minecraft:basalt{axis=y}	85
actual	1	2	minecraft:black_wool	7
actual	1	2	minecraft:blackstone	31
actual	1	2	minecraft:cobblestone	434
actual	1	2	minecraft:cyan_terracotta	397
actual	1	2	minecraft:diamond_block	15
actual	1	2	minecraft:dirt	18
actual	1	2	minecraft:grass_block{snowy=false}	1629
actual	1	2	minecraft:gray_wool	9
actual	1	2	minecraft:light_gray_wool	57
actual	1	2	minecraft:moss_block	1437
actual	1	2	minecraft:mud	209
actual	1	2	minecraft:pale_moss_block	1160
actual	1	2	minecraft:pale_oak_wood{axis=y}	94
actual	1	2	minecraft:smooth_basalt	59
actual	1	2	minecraft:stone	1359
actual	1	2	minecraft:tuff	3
actual	1	3	minecraft:acacia_wood{axis=y}	1054
actual	1	3	minecraft:andesite	76
actual	1	3	minecraft:basalt{axis=y}	141
actual	1	3	minecraft:black_wool	9
actual	1	3	minecraft:blackstone	61
actual	1	3	minecraft:cobblestone	526
actual	1	3	minecraft:cyan_terracotta	668
actual	1	3	minecraft:diamond_block	11
actual	1	3	minecraft:dirt	11
actual	1	3	minecraft:grass_block{snowy=false}	878
actual	1	3	minecraft:gray_wool	10
actual	1	3	minecraft:light_gray_wool	44
actual	1	3	minecraft:moss_block	731
actual	1	3	minecraft:mud	524
actual	1	3	minecraft:pale_moss_block	1391
actual	1	3	minecraft:pale_oak_wood{axis=y}	169
actual	1	3	minecraft:smooth_basalt	169
actual	1	3	minecraft:stone	1802
actual	1	3	minecraft:tuff	13
actual	1	4	minecraft:acacia_wood{axis=y}	760
actual	1	4	minecraft:andesite	37
actual	1	4	minecraft:basalt{axis=y}	112
actual	1	4	minecraft:black_wool	12
actual	1	4	minecraft:blackstone	30
actual	1	4	minecraft:cobblestone	216
actual	1	4	minecraft:cyan_terracotta	369
actual	1	4	minecraft:diamond_block	8
actual	1	4	minecraft:dirt	5
actual	1	4	minecraft:grass_block{snowy=false}	236
actual	1	4	minecraft:light_gray_wool	15
actual	1	4	minecraft:moss_block	120
actual	1	4	minecraft:mud	356
actual	1	4	minecraft:pale_moss_block	473
actual	1	4	minecraft:pale_oak_wood{axis=y}	109
actual	1	4	minecraft:smooth_basalt	163
actual	1	4	minecraft:stone	794
actual	2	0	minecraft:acacia_wood{axis=y}	25
actual	2	0	minecraft:basalt{axis=y}	3
actual	2	0	minecraft:cobblestone	5
actual	2	0	minecraft:cyan_terracotta	17
actual	2	0	minecraft:dirt	10
actual	2	0	minecraft:grass_block{snowy=false}	13
actual	2	0	minecraft:grass_block{snowy=true}	1
actual	2	0	minecraft:gray_wool	5
actual	2	0	minecraft:moss_block	18
actual	2	0	minecraft:mud	5
actual	2	0	minecraft:pale_moss_block	29
actual	2	0	minecraft:pale_oak_wood{axis=y}	1
actual	2	0	minecraft:smooth_basalt	1
actual	2	0	minecraft:stone	28
actual	2	1	minecraft:acacia_wood{axis=y}	160
actual	2	1	minecraft:andesite	13
actual	2	1	minecraft:basalt{axis=y}	34
actual	2	1	minecraft:blackstone	6
actual	2	1	minecraft:cobblestone	38
actual	2	1	minecraft:cyan_terracotta	92
actual	2	1	minecraft:dirt	34
actual	2	1	minecraft:grass_block{snowy=false}	162
actual	2	1	minecraft:gray_wool	41
actual	2	1	minecraft:light_gray_wool	1
actual	2	1	minecraft:moss_block	225
actual	2	1	minecraft:mud	50
actual	2	1	minecraft:pale_moss_block	193
actual	2	1	minecraft:pale_oak_wood{axis=y}	10
actual	2	1	minecraft:smooth_basalt	12
actual	2	1	minecraft:stone	285
actual	2	2	minecraft:acacia_wood{axis=y}	638
actual	2	2	minecraft:andesite	72
actual	2	2	minecraft:basalt{axis=y}	79
actual	2	2	minecraft:black_wool	3
actual	2	2	minecraft:blackstone	19
actual	2	2	minecraft:cobblestone	333
actual	2	2	minecraft:cyan_terracotta	302
actual	2	2	minecraft:dirt	34
actual	2	2	minecraft:dripstone_block	1
actual	2	2	minecraft:grass_block{snowy=false}	490
actual	2	2	minecraft:grass_block{snowy=true}	1
actual	2	2	minecraft:gray_wool	41
actual	2	2	minecraft:light_gray_wool	59
actual	2	2	minecraft:moss_block	465
actual	2	2	minecraft:mud	108
actual	2	2	minecraft:pale_moss_block	1240
actual	2	2	minecraft:pale_oak_wood{axis=y}	80
actual	2	2	minecraft:smooth_basalt	49
actual	2	2	minecraft:stone	1543
actual	2	2	minecraft:tuff	13
actual	2	3	minecraft:acacia_wood{axis=y}	1329
actual	2	3	minecraft:andesite	151
actual	2	3	minecraft:basalt{axis=y}	185
actual	2	3	minecraft:black_wool	4
actual	2	3	minecraft:blackstone	61
actual	2	3	minecraft:cobblestone	471
actual	2	3	minecraft:cyan_terracotta	712
actual	2	3	minecraft:dirt	33
actual	2	3	minecraft:grass_block{snowy=false}	433
actual	2	3	minecraft:gray_wool	54
actual	2	3	minecraft:light_gray_wool	127
actual	2	3	minecraft:moss_block	119
actual	2	3	minecraft:mud	348
actual	2	3	minecraft:pale_moss_block	1880
actual	2	3	minecraft:pale_oak_wood{axis=y}	223
actual	2	3	minecraft:smooth_basalt	72
actual	2	3	minecraft:stone	2502
actual	2	3	minecraft:tuff	46
actual	2	4	minecraft:acacia_wood{axis=y}	676
actual	2	4	minecraft:andesite	30
actual	2	4	minecraft:basalt{axis=y}	148
actual	2	4	minecraft:black_wool	5
actual	2	4	minecraft:blackstone	30
actual	2	4	minecraft:coal_ore	1
actual	2	4	minecraft:cobblestone	122
actual	2	4	minecraft:cyan_terracotta	559
actual	2	4	minecraft:dirt	5
actual	2	4	minecraft:dripstone_block	5
actual	2	4	minecraft:grass_block{snowy=false}	88
actual	2	4	minecraft:grass_block{snowy=true}	2
actual	2	4	minecraft:gravel	9
actual	2	4	minecraft:gray_wool	57
actual	2	4	minecraft:iron_ore	2
actual	2	4	minecraft:light_gray_wool	20
actual	2	4	minecraft:moss_block	12
actual	2	4	minecraft:mud	299
actual	2	4	minecraft:pale_moss_block	633
actual	2	4	minecraft:pale_oak_wood{axis=y}	126
actual	2	4	minecraft:smooth_basalt	183
actual	2	4	minecraft:stone	853
actual	2	4	minecraft:tuff	25
actual	3	0	minecraft:andesite	1
actual	3	0	minecraft:cobblestone	1
actual	3	0	minecraft:cyan_terracotta	3
actual	3	0	minecraft:gray_wool	3
actual	3	0	minecraft:moss_block	14
actual	3	0	minecraft:mud	1
actual	3	0	minecraft:pale_oak_wood{axis=y}	1
actual	3	0	minecraft:stone	25
actual	3	1	minecraft:acacia_wood{axis=y}	115
actual	3	1	minecraft:andesite	22
actual	3	1	minecraft:basalt{axis=y}	13
actual	3	1	minecraft:black_wool	1
actual	3	1	minecraft:coal_ore	1
actual	3	1	minecraft:cobblestone	47
actual	3	1	minecraft:cyan_terracotta	23
actual	3	1	minecraft:dirt	9
actual	3	1	minecraft:gray_wool	8
actual	3	1	minecraft:iron_ore	2
actual	3	1	minecraft:light_gray_wool	1
actual	3	1	minecraft:moss_block	154
actual	3	1	minecraft:mud	16
actual	3	1	minecraft:pale_moss_block	147
actual	3	1	minecraft:pale_oak_wood{axis=y}	13
actual	3	1	minecraft:smooth_basalt	5
actual	3	1	minecraft:stone	388
actual	3	2	minecraft:acacia_wood{axis=y}	523
actual	3	2	minecraft:andesite	191
actual	3	2	minecraft:basalt{axis=y}	45
actual	3	2	minecraft:black_wool	2
actual	3	2	minecraft:blackstone	3
actual	3	2	minecraft:cobblestone	650
actual	3	2	minecraft:cyan_terracotta	197
actual	3	2	minecraft:dirt	12
actual	3	2	minecraft:dripstone_block	1
actual	3	2	minecraft:grass_block{snowy=false}	2
actual	3	2	minecraft:gray_wool	26
actual	3	2	minecraft:light_gray_wool	75
actual	3	2	minecraft:moss_block	321
actual	3	2	minecraft:mud	219
actual	3	2	minecraft:pale_moss_block	1081
actual	3	2	minecraft:pale_oak_wood{axis=y}	70
actual	3	2	minecraft:smooth_basalt	26
actual	3	2	minecraft:stone	1584
actual	3	3	minecraft:acacia_wood{axis=y}	967
actual	3	3	minecraft:acacia_wood{axis=z}	1
actual	3	3	minecraft:andesite	238
actual	3	3	minecraft:basalt{axis=y}	155
actual	3	3	minecraft:black_wool	6
actual	3	3	minecraft:blackstone	29
actual	3	3	minecraft:cobblestone	776
actual	3	3	minecraft:cyan_terracotta	511
actual	3	3	minecraft:dirt	22
actual	3	3	minecraft:dripstone_block	2
actual	3	3	minecraft:grass_block{snowy=false}	9
actual	3	3	minecraft:gray_wool	17
actual	3	3	minecraft:iron_ore	1
actual	3	3	minecraft:light_gray_terracotta	2
actual	3	3	minecraft:light_gray_wool	104
actual	3	3	minecraft:moss_block	86
actual	3	3	minecraft:mud	393
actual	3	3	minecraft:pale_moss_block	1542
actual	3	3	minecraft:pale_oak_wood{axis=y}	241
actual	3	3	minecraft:smooth_basalt	87
actual	3	3	minecraft:stone	2166
actual	3	3	minecraft:tuff	43
actual	3	4	minecraft:acacia_wood{axis=y}	707
actual	3	4	minecraft:andesite	96
actual	3	4	minecraft:basalt{axis=y}	183
actual	3	4	minecraft:blackstone	39
actual	3	4	minecraft:coal_ore	4
actual	3	4	minecraft:cobblestone	256
actual	3	4	minecraft:cyan_terracotta	695
actual	3	4	minecraft:dirt	26
actual	3	4	minecraft:dripstone_block	5
actual	3	4	minecraft:grass_block{snowy=false}	2
actual	3	4	minecraft:grass_block{snowy=true}	2
actual	3	4	minecraft:gravel	2
actual	3	4	minecraft:gray_wool	51
actual	3	4	minecraft:iron_ore	6
actual	3	4	minecraft:light_gray_wool	66
actual	3	4	minecraft:moss_block	2
actual	3	4	minecraft:mud	335
actual	3	4	minecraft:pale_moss_block	557
actual	3	4	minecraft:pale_oak_wood{axis=y}	183
actual	3	4	minecraft:smooth_basalt	66
actual	3	4	minecraft:stone	1521
actual	3	4	minecraft:tuff	20
actual	4	0	minecraft:acacia_wood{axis=y}	2
actual	4	0	minecraft:cyan_terracotta	7
actual	4	0	minecraft:pale_moss_block	6
actual	4	0	minecraft:stone	50
actual	4	1	minecraft:acacia_wood{axis=y}	77
actual	4	1	minecraft:andesite	13
actual	4	1	minecraft:basalt{axis=y}	22
actual	4	1	minecraft:cobblestone	158
actual	4	1	minecraft:cyan_terracotta	35
actual	4	1	minecraft:dirt	5
actual	4	1	minecraft:light_gray_wool	1
actual	4	1	minecraft:mud	26
actual	4	1	minecraft:pale_moss_block	121
actual	4	1	minecraft:pale_oak_wood{axis=y}	23
actual	4	1	minecraft:snow[layers=1]	7
actual	4	1	minecraft:stone	266
actual	4	2	minecraft:acacia_wood{axis=y}	221
actual	4	2	minecraft:andesite	92
actual	4	2	minecraft:basalt{axis=y}	22
actual	4	2	minecraft:coarse_dirt	8
actual	4	2	minecraft:cobblestone	1077
actual	4	2	minecraft:cyan_terracotta	75
actual	4	2	minecraft:dirt	3
actual	4	2	minecraft:dripstone_block	6
actual	4	2	minecraft:light_gray_terracotta	9
actual	4	2	minecraft:light_gray_wool	16
actual	4	2	minecraft:mud	185
actual	4	2	minecraft:packed_mud	12
actual	4	2	minecraft:pale_moss_block	717
actual	4	2	minecraft:pale_oak_wood{axis=y}	22
actual	4	2	minecraft:pale_oak_wood{axis=z}	1
actual	4	2	minecraft:smooth_basalt	2
actual	4	2	minecraft:snow[layers=1]	36
actual	4	2	minecraft:stone	1054
actual	4	3	minecraft:acacia_wood{axis=y}	586
actual	4	3	minecraft:andesite	202
actual	4	3	minecraft:basalt{axis=y}	51
actual	4	3	minecraft:black_wool	1
actual	4	3	minecraft:blackstone	4
actual	4	3	minecraft:coarse_dirt	7
actual	4	3	minecraft:cobblestone	1366
actual	4	3	minecraft:cyan_terracotta	260
actual	4	3	minecraft:dripstone_block	12
actual	4	3	minecraft:iron_ore	2
actual	4	3	minecraft:light_gray_terracotta	7
actual	4	3	minecraft:light_gray_wool	119
actual	4	3	minecraft:mud	150
actual	4	3	minecraft:packed_mud	15
actual	4	3	minecraft:pale_moss_block	1032
actual	4	3	minecraft:pale_oak_wood{axis=y}	99
actual	4	3	minecraft:smooth_basalt	10
actual	4	3	minecraft:snow[layers=1]	12
actual	4	3	minecraft:stone	1539
actual	4	4	minecraft:acacia_wood{axis=y}	749
actual	4	4	minecraft:andesite	63
actual	4	4	minecraft:basalt{axis=y}	99
actual	4	4	minecraft:black_wool	1
actual	4	4	minecraft:blackstone	33
actual	4	4	minecraft:coal_ore	1
actual	4	4	minecraft:cobblestone	331
actual	4	4	minecraft:cyan_terracotta	610
actual	4	4	minecraft:dirt	1
actual	4	4	minecraft:gravel	1
actual	4	4	minecraft:iron_ore	2
actual	4	4	minecraft:light_gray_wool	25
actual	4	4	minecraft:mud	274
actual	4	4	minecraft:pale_moss_block	482
actual	4	4	minecraft:pale_oak_wood{axis=y}	131
actual	4	4	minecraft:smooth_basalt	32
actual	4	4	minecraft:snow[layers=1]	4
actual	4	4	minecraft:stone	786
actual	5	0	minecraft:cobblestone	31
actual	5	0	minecraft:dirt	8
actual	5	0	minecraft:snow[layers=4]	1
actual	5	0	minecraft:stone	11
actual	5	1	minecraft:acacia_wood{axis=y}	4
actual	5	1	minecraft:coal_ore	3
actual	5	1	minecraft:cobblestone	481
actual	5	1	minecraft:cyan_terracotta	2
actual	5	1	minecraft:dirt	12
actual	5	1	minecraft:light_gray_terracotta	1
actual	5	1	minecraft:mud	5
actual	5	1	minecraft:pale_moss_block	15
actual	5	1	minecraft:pale_oak_wood{axis=y}	3
actual	5	1	minecraft:pale_oak_wood{axis=z}	1
actual	5	1	minecraft:smooth_basalt	3
actual	5	1	minecraft:snow[layers=1]	21
actual	5	1	minecraft:snow[layers=2]	46
actual	5	1	minecraft:snow[layers=3]	51
actual	5	1	minecraft:snow[layers=4]	24
actual	5	1	minecraft:snow[layers=5]	6
actual	5	1	minecraft:stone	39
actual	5	2	minecraft:acacia_wood{axis=y}	80
actual	5	2	minecraft:acacia_wood{axis=z}	2
actual	5	2	minecraft:andesite	5
actual	5	2	minecraft:basalt{axis=y}	7
actual	5	2	minecraft:coal_ore	3
actual	5	2	minecraft:coarse_dirt	3
actual	5	2	minecraft:cobblestone	1170
actual	5	2	minecraft:cyan_terracotta	9
actual	5	2	minecraft:dirt	15
actual	5	2	minecraft:dripstone_block	1
actual	5	2	minecraft:granite	2
actual	5	2	minecraft:light_gray_terracotta	4
actual	5	2	minecraft:light_gray_wool	1
actual	5	2	minecraft:mud	12
actual	5	2	minecraft:pale_moss_block	119
actual	5	2	minecraft:pale_oak_wood{axis=x}	6
actual	5	2	minecraft:pale_oak_wood{axis=y}	28
actual	5	2	minecraft:pale_oak_wood{axis=z}	10
actual	5	2	minecraft:smooth_basalt	8
actual	5	2	minecraft:snow[layers=1]	87
actual	5	2	minecraft:snow[layers=2]	159
actual	5	2	minecraft:snow[layers=3]	122
actual	5	2	minecraft:snow[layers=4]	93
actual	5	2	minecraft:snow[layers=5]	28
actual	5	2	minecraft:snow[layers=6]	4
actual	5	2	minecraft:stone	143
actual	5	2	minecraft:tuff	4
actual	5	3	minecraft:acacia_wood{axis=y}	332
actual	5	3	minecraft:acacia_wood{axis=z}	3
actual	5	3	minecraft:andesite	51
actual	5	3	minecraft:basalt{axis=y}	69
actual	5	3	minecraft:black_wool	4
actual	5	3	minecraft:cobblestone	2021
actual	5	3	minecraft:cyan_terracotta	255
actual	5	3	minecraft:dirt	10
actual	5	3	minecraft:granite	8
actual	5	3	minecraft:light_gray_terracotta	6
actual	5	3	minecraft:light_gray_wool	14
actual	5	3	minecraft:mud	38
actual	5	3	minecraft:pale_moss_block	670
actual	5	3	minecraft:pale_oak_wood{axis=x}	7
actual	5	3	minecraft:pale_oak_wood{axis=y}	77
actual	5	3	minecraft:pale_oak_wood{axis=z}	11
actual	5	3	minecraft:smooth_basalt	22
actual	5	3	minecraft:snow[layers=1]	131
actual	5	3	minecraft:snow[layers=2]	79
actual	5	3	minecraft:snow[layers=3]	44
actual	5	3	minecraft:snow[layers=4]	25
actual	5	3	minecraft:snow[layers=5]	17
actual	5	3	minecraft:snow[layers=6]	2
actual	5	3	minecraft:stone	747
actual	5	3	minecraft:tuff	5
actual	5	4	minecraft:acacia_wood{axis=y}	436
actual	5	4	minecraft:acacia_wood{axis=z}	1
actual	5	4	minecraft:andesite	21
actual	5	4	minecraft:basalt{axis=y}	115
actual	5	4	minecraft:black_wool	1
actual	5	4	minecraft:blackstone	5
actual	5	4	minecraft:cobblestone	266
actual	5	4	minecraft:cyan_terracotta	462
actual	5	4	minecraft:dirt	6
actual	5	4	minecraft:gravel	1
actual	5	4	minecraft:iron_ore	1
actual	5	4	minecraft:light_gray_wool	29
actual	5	4	minecraft:mud	118
actual	5	4	minecraft:pale_moss_block	412
actual	5	4	minecraft:pale_oak_wood{axis=y}	48
actual	5	4	minecraft:pale_oak_wood{axis=z}	4
actual	5	4	minecraft:smooth_basalt	34
actual	5	4	minecraft:snow[layers=1]	1
actual	5	4	minecraft:stone	454
actual	6	0	minecraft:stone	1
actual	6	1	minecraft:acacia_wood{axis=y}	1
actual	6	1	minecraft:cobblestone	43
actual	6	1	minecraft:cyan_terracotta	7
actual	6	1	minecraft:light_gray_terracotta	1
actual	6	1	minecraft:pale_moss_block	7
actual	6	1	minecraft:snow[layers=1]	21
actual	6	1	minecraft:snow[layers=2]	8
actual	6	1	minecraft:snow[layers=3]	30
actual	6	1	minecraft:snow[layers=4]	21
actual	6	1	minecraft:snow[layers=5]	20
actual	6	1	minecraft:snow[layers=6]	18
actual	6	1	minecraft:snow[layers=7]	12
actual	6	1	minecraft:snow[layers=8]	3
actual	6	1	minecraft:stone	20
actual	6	2	minecraft:acacia_wood{axis=y}	42
actual	6	2	minecraft:andesite	1
actual	6	2	minecraft:basalt{axis=y}	2
actual	6	2	minecraft:black_wool	1
actual	6	2	minecraft:cobblestone	536
actual	6	2	minecraft:cyan_terracotta	40
actual	6	2	minecraft:dripstone_block	6
actual	6	2	minecraft:light_gray_terracotta	7
actual	6	2	minecraft:light_gray_wool	1
actual	6	2	minecraft:mud	20
actual	6	2	minecraft:pale_moss_block	65
actual	6	2	minecraft:pale_oak_wood{axis=y}	8
actual	6	2	minecraft:smooth_basalt	2
actual	6	2	minecraft:snow[layers=1]	122
actual	6	2	minecraft:snow[layers=2]	130
actual	6	2	minecraft:snow[layers=3]	140
actual	6	2	minecraft:snow[layers=4]	138
actual	6	2	minecraft:snow[layers=5]	141
actual	6	2	minecraft:snow[layers=6]	131
actual	6	2	minecraft:snow[layers=7]	100
actual	6	2	minecraft:snow[layers=8]	24
actual	6	2	minecraft:stone	79
actual	6	3	minecraft:acacia_wood{axis=y}	240
actual	6	3	minecraft:andesite	8
actual	6	3	minecraft:basalt{axis=y}	14
actual	6	3	minecraft:blackstone	4
actual	6	3	minecraft:coal_ore	1
actual	6	3	minecraft:cobblestone	1458
actual	6	3	minecraft:cyan_terracotta	238
actual	6	3	minecraft:dripstone_block	2
actual	6	3	minecraft:iron_ore	1
actual	6	3	minecraft:light_gray_terracotta	11
actual	6	3	minecraft:light_gray_wool	12
actual	6	3	minecraft:mud	63
actual	6	3	minecraft:pale_moss_block	429
actual	6	3	minecraft:pale_oak_wood{axis=y}	59
actual	6	3	minecraft:smooth_basalt	5
actual	6	3	minecraft:snow[layers=1]	72
actual	6	3	minecraft:snow[layers=2]	72
actual	6	3	minecraft:snow[layers=3]	71
actual	6	3	minecraft:snow[layers=4]	71
actual	6	3	minecraft:snow[layers=5]	51
actual	6	3	minecraft:snow[layers=6]	19
actual	6	3	minecraft:snow[layers=7]	20
actual	6	3	minecraft:snow[layers=8]	3
actual	6	3	minecraft:stone	668
actual	6	4	minecraft:acacia_wood{axis=y}	123
actual	6	4	minecraft:andesite	9
actual	6	4	minecraft:basalt{axis=y}	18
actual	6	4	minecraft:blackstone	5
actual	6	4	minecraft:cobblestone	260
actual	6	4	minecraft:cyan_terracotta	77
actual	6	4	minecraft:light_gray_wool	148
actual	6	4	minecraft:mud	42
actual	6	4	minecraft:pale_moss_block	210
actual	6	4	minecraft:pale_oak_wood{axis=y}	37
actual	6	4	minecraft:snow[layers=1]	2
actual	6	4	minecraft:snow[layers=2]	2
actual	6	4	minecraft:snow[layers=3]	1
actual	6	4	minecraft:snow[layers=5]	1
actual	6	4	minecraft:stone	246
actual	7	0	minecraft:acacia_wood{axis=y}	1
actual	7	0	minecraft:cobblestone	15
actual	7	0	minecraft:pale_moss_block	2
actual	7	0	minecraft:pale_oak_wood{axis=y}	1
actual	7	0	minecraft:snow[layers=1]	62
actual	7	0	minecraft:snow[layers=2]	62
actual	7	0	minecraft:snow[layers=3]	11
actual	7	0	minecraft:snow[layers=4]	8
actual	7	0	minecraft:snow[layers=5]	22
actual	7	0	minecraft:snow[layers=6]	19
actual	7	0	minecraft:snow[layers=7]	17
actual	7	0	minecraft:snow[layers=8]	39
actual	7	0	minecraft:stone	25
actual	7	1	minecraft:acacia_wood{axis=y}	1
actual	7	1	minecraft:coal_ore	1
actual	7	1	minecraft:cobblestone	63
actual	7	1	minecraft:cyan_terracotta	1
actual	7	1	minecraft:light_gray_wool	4
actual	7	1	minecraft:pale_moss_block	8
actual	7	1	minecraft:pale_oak_wood{axis=y}	1
actual	7	1	minecraft:snow[layers=1]	84
actual	7	1	minecraft:snow[layers=2]	83
actual	7	1	minecraft:snow[layers=3]	37
actual	7	1	minecraft:snow[layers=4]	50
actual	7	1	minecraft:snow[layers=5]	103
actual	7	1	minecraft:snow[layers=6]	119
actual	7	1	minecraft:snow[layers=7]	112
actual	7	1	minecraft:snow[layers=8]	91
actual	7	1	minecraft:stone	91
actual	7	2	minecraft:acacia_wood{axis=y}	24
actual	7	2	minecraft:andesite	5
actual	7	2	minecraft:basalt{axis=y}	6
actual	7	2	minecraft:blackstone	3
actual	7	2	minecraft:coal_ore	1
actual	7	2	minecraft:cobblestone	303
actual	7	2	minecraft:cyan_terracotta	11
actual	7	2	minecraft:light_gray_wool	14
actual	7	2	minecraft:mud	24
actual	7	2	minecraft:pale_moss_block	53
actual	7	2	minecraft:pale_oak_wood{axis=y}	20
actual	7	2	minecraft:snow[layers=1]	46
actual	7	2	minecraft:snow[layers=2]	56
actual	7	2	minecraft:snow[layers=3]	48
actual	7	2	minecraft:snow[layers=4]	60
actual	7	2	minecraft:snow[layers=5]	56
actual	7	2	minecraft:snow[layers=6]	46
actual	7	2	minecraft:snow[layers=7]	51
actual	7	2	minecraft:snow[layers=8]	11
actual	7	2	minecraft:stone	100
actual	7	3	minecraft:acacia_wood{axis=y}	172
actual	7	3	minecraft:andesite	21
actual	7	3	minecraft:basalt{axis=y}	8
actual	7	3	minecraft:blackstone	4
actual	7	3	minecraft:cobblestone	455
actual	7	3	minecraft:cyan_terracotta	61
actual	7	3	minecraft:light_gray_wool	129
actual	7	3	minecraft:mud	31
actual	7	3	minecraft:pale_moss_block	134
actual	7	3	minecraft:pale_oak_wood{axis=y}	41
actual	7	3	minecraft:smooth_basalt	3
actual	7	3	minecraft:snow[layers=1]	34
actual	7	3	minecraft:snow[layers=2]	41
actual	7	3	minecraft:snow[layers=3]	29
actual	7	3	minecraft:snow[layers=4]	34
actual	7	3	minecraft:snow[layers=5]	30
actual	7	3	minecraft:snow[layers=6]	18
actual	7	3	minecraft:snow[layers=7]	11
actual	7	3	minecraft:snow[layers=8]	5
actual	7	3	minecraft:stone	326
actual	7	4	minecraft:acacia_wood{axis=y}	68
actual	7	4	minecraft:andesite	12
actual	7	4	minecraft:basalt{axis=y}	7
actual	7	4	minecraft:cobblestone	71
actual	7	4	minecraft:cyan_terracotta	25
actual	7	4	minecraft:light_gray_wool	203
actual	7	4	minecraft:mud	21
actual	7	4	minecraft:pale_moss_block	16
actual	7	4	minecraft:pale_oak_wood{axis=y}	11
actual	7	4	minecraft:smooth_basalt	4
actual	7	4	minecraft:snow[layers=1]	1
actual	7	4	minecraft:snow[layers=2]	1
actual	7	4	minecraft:snow[layers=4]	1
actual	7	4	minecraft:stone	87
independent_random	0	0	minecraft:acacia_wood{axis=y}	454
